campaign_id,date,revenue,spend,clicks,impressions,conversion,campaign_type,daily_budget,campaign_name
569378946,20-03-2025,599.66,36.14,45,132,3,Search,10,Search_TM_Campaign_03
569378946,21-03-2025,106.74,30.24,42,148,1,Search,10,Search_TM_Campaign_03
569378946,22-03-2025,330.99,21.56,34,132,2,Search,10,Search_TM_Campaign_03
569378946,23-03-2025,272.04,24.15,44,134,3,Search,10,Search_TM_Campaign_03
569378946,24-03-2025,53.73,31.9,40,168,1,Search,10,Search_TM_Campaign_03
569378946,25-03-2025,290,45.52,63,179,1,Search,10,Search_TM_Campaign_03
569378946,26-03-2025,0,50.89,59,167,0,Search,10,Search_TM_Campaign_03
569378946,27-03-2025,82.47,39.9,47,148,2,Search,10,Search_TM_Campaign_03
569378946,28-03-2025,345.47,44.13,49,177,4,Search,10,Search_TM_Campaign_03
569378946,29-03-2025,235,48.72,48,172,1,Search,10,Search_TM_Campaign_03
569378946,30-03-2025,48.99,42.43,51,153,1,Search,10,Search_TM_Campaign_03
569378946,31-03-2025,438.09,50.37,57,215,4,Search,10,Search_TM_Campaign_03
569378946,01-04-2025,455.12,43.33,67,224,3,Search,10,Search_TM_Campaign_03
569378946,02-04-2025,270.99,51.42,62,164,2,Search,10,Search_TM_Campaign_03
569378946,03-04-2025,1897.85,35.69,44,215,13,Search,10,Search_TM_Campaign_03
569378946,04-04-2025,156.29,31,48,171,2,Search,10,Search_TM_Campaign_03
569378946,05-04-2025,118,24.21,32,130,1,Search,10,Search_TM_Campaign_03
569378946,06-04-2025,258.47,39.3,61,168,4,Search,10,Search_TM_Campaign_03
569378946,07-04-2025,29.81,30.53,37,167,1,Search,10,Search_TM_Campaign_03
569378946,08-04-2025,311.84,37.79,51,173,3,Search,10,Search_TM_Campaign_03
569378946,09-04-2025,0,24.95,43,241,0,Search,10,Search_TM_Campaign_03
569378946,10-04-2025,1133.13,24.66,47,153,3,Search,10,Search_TM_Campaign_03
569378946,11-04-2025,297.94,25.67,52,166,2,Search,10,Search_TM_Campaign_03
569378946,12-04-2025,0,17.88,33,108,0,Search,10,Search_TM_Campaign_03
569378946,13-04-2025,336.33,25.03,44,234,4,Search,10,Search_TM_Campaign_03
569378946,14-04-2025,94.99,25.62,35,107,1,Search,10,Search_TM_Campaign_03
569378946,15-04-2025,135.37,25.72,51,140,2,Search,10,Search_TM_Campaign_03
569378946,16-04-2025,0,20.74,39,192,0,Search,10,Search_TM_Campaign_03
569378946,17-04-2025,145.91,26.35,35,146,2,Search,10,Search_TM_Campaign_03
569378946,18-04-2025,69.38,25.15,35,120,2,Search,10,Search_TM_Campaign_03
569378946,19-04-2025,38.55,21.76,27,123,1,Search,10,Search_TM_Campaign_03
569378946,20-04-2025,43.99,25.58,31,116,1,Search,10,Search_TM_Campaign_03
569378946,21-04-2025,173.08,25.6,35,84,1,Search,10,Search_TM_Campaign_03
569378946,22-04-2025,0,19.29,31,188,0,Search,10,Search_TM_Campaign_03
569378946,23-04-2025,245.19,25.91,32,108,3,Search,10,Search_TM_Campaign_03
569378946,24-04-2025,245.9,26.09,29,99,3,Search,10,Search_TM_Campaign_03
569378946,25-04-2025,374.33,25.31,42,142,3,Search,10,Search_TM_Campaign_03
569378946,26-04-2025,412.25,24.87,32,121,4,Search,10,Search_TM_Campaign_03
569378946,27-04-2025,141,25.68,33,141,1,Search,10,Search_TM_Campaign_03
569378946,28-04-2025,315.95,25.76,29,124,3,Search,10,Search_TM_Campaign_03
569378946,29-04-2025,0,25.23,33,130,0,Search,10,Search_TM_Campaign_03
569378946,30-04-2025,2853.44,25.09,23,93,14,Search,10,Search_TM_Campaign_03
569378946,01-05-2025,358.83,25.25,25,130,3,Search,10,Search_TM_Campaign_03
569378946,02-05-2025,464.27,24.84,41,162,6,Search,10,Search_TM_Campaign_03
569378946,03-05-2025,320.46,22.81,30,115,2,Search,10,Search_TM_Campaign_03
569378946,04-05-2025,130.5,25.72,34,111,1,Search,10,Search_TM_Campaign_03
569378946,05-05-2025,0,25.9,30,100,0,Search,10,Search_TM_Campaign_03
569378946,06-05-2025,370.08,25.25,30,116,2,Search,10,Search_TM_Campaign_03
569378946,07-05-2025,76.17,25.9,29,89,1,Search,10,Search_TM_Campaign_03
569378946,08-05-2025,269.14,35.28,43,128,3,Search,10,Search_TM_Campaign_03
569378946,09-05-2025,308.24,35.9,33,142,2,Search,10,Search_TM_Campaign_03
569378946,10-05-2025,438.57,33.17,34,128,4,Search,10,Search_TM_Campaign_03
569378946,11-05-2025,0,28.31,22,135,0,Search,10,Search_TM_Campaign_03
569378946,12-05-2025,164.18,36.35,25,60,2,Search,10,Search_TM_Campaign_03
569378946,13-05-2025,235.22,35.39,20,77,3,Search,10,Search_TM_Campaign_03
569378946,14-05-2025,413.11,36.4,26,91,3,Search,10,Search_TM_Campaign_03
569378946,15-05-2025,218.57,20.87,22,64,1,Search,10,Search_TM_Campaign_03
569378946,16-05-2025,194.3,20.55,28,168,3,Search,10,Search_TM_Campaign_03
569378946,17-05-2025,333.69,20.77,35,121,3,Search,10,Search_TM_Campaign_03
569378946,18-05-2025,0,20.4,34,125,0,Search,10,Search_TM_Campaign_03
569378946,19-05-2025,923.66,57.72,47,205,2,Search,10,Search_TM_Campaign_03
569378946,20-05-2025,411.77,77.06,51,174,3,Search,10,Search_TM_Campaign_03
569378946,21-05-2025,223.42,67.25,49,155,2,Search,10,Search_TM_Campaign_03
569378946,22-05-2025,0,74.86,45,159,0,Search,10,Search_TM_Campaign_03
569378946,23-05-2025,0,67.11,41,118,0,Search,10,Search_TM_Campaign_03
569378946,24-05-2025,50,61.58,43,123,1,Search,10,Search_TM_Campaign_03
569378946,25-05-2025,233.1,62.03,44,161,3,Search,10,Search_TM_Campaign_03
569378946,26-05-2025,534.64,76.47,53,255,4,Search,10,Search_TM_Campaign_03
569378946,27-05-2025,34.39,41.4,32,193,1,Search,10,Search_TM_Campaign_03
569378946,28-05-2025,49.31,56.36,40,165,1,Search,10,Search_TM_Campaign_03
569378946,29-05-2025,399.45,63.86,39,163,2,Search,10,Search_TM_Campaign_03
569378946,30-05-2025,0,80.05,37,139,0,Search,10,Search_TM_Campaign_03
569378946,31-05-2025,75.99,69.51,52,147,1,Search,10,Search_TM_Campaign_03
569378946,01-06-2025,1221.39,52.34,32,128,2,Search,10,Search_TM_Campaign_03
569378946,02-06-2025,0,79.12,48,155,0,Search,10,Search_TM_Campaign_03
569378946,03-06-2025,1182.96,50.45,36,153,1,Search,10,Search_TM_Campaign_03
569378946,04-06-2025,762.59,49.85,42,179,6,Search,10,Search_TM_Campaign_03
569378946,05-06-2025,205.6,51.04,40,132,3,Search,10,Search_TM_Campaign_03
569378946,06-06-2025,0,39.87,40,153,0,Search,10,Search_TM_Campaign_03
569378946,07-06-2025,94.99,23.18,37,158,1,Search,10,Search_TM_Campaign_03
569378946,08-06-2025,0,21.13,34,122,0,Search,10,Search_TM_Campaign_03
569378946,09-06-2025,116.88,50.29,46,155,1,Search,10,Search_TM_Campaign_03
569378946,10-06-2025,37.62,34.6,33,162,1,Search,10,Search_TM_Campaign_03
569378946,11-06-2025,57.99,40.39,38,184,1,Search,10,Search_TM_Campaign_03
569378946,12-06-2025,0,50.32,28,107,0,Search,10,Search_TM_Campaign_03
569378946,13-06-2025,0,44.3,39,165,0,Search,10,Search_TM_Campaign_03
569378946,14-06-2025,95.44,26.36,25,87,2,Search,10,Search_TM_Campaign_03
569378946,15-06-2025,0,29.23,42,177,0,Search,10,Search_TM_Campaign_03
569378946,16-06-2025,0,30.58,49,194,0,Search,10,Search_TM_Campaign_03
569378946,17-06-2025,0,26.92,47,176,0,Search,10,Search_TM_Campaign_03
569378946,18-06-2025,0,51.99,36,110,0,Search,10,Search_TM_Campaign_03
569378946,19-06-2025,0,51.64,39,131,0,Search,10,Search_TM_Campaign_03
569378946,20-06-2025,0,48,45,129,0,Search,10,Search_TM_Campaign_03
569378946,21-06-2025,39.21,29.93,36,134,1,Search,10,Search_TM_Campaign_03
569378946,22-06-2025,89.69,32.55,35,157,2,Search,10,Search_TM_Campaign_03
569378946,23-06-2025,95.99,31.97,58,270,1,Search,10,Search_TM_Campaign_03
569378946,24-06-2025,683.08,30.39,58,191,2,Search,10,Search_TM_Campaign_03
569378946,25-06-2025,118.8,19.9,43,159,1,Search,10,Search_TM_Campaign_03
569378946,26-06-2025,0,31.34,46,168,0,Search,10,Search_TM_Campaign_03
569378946,27-06-2025,0,15.26,48,166,0,Search,10,Search_TM_Campaign_03
569378946,28-06-2025,40.65,11.41,36,114,1,Search,10,Search_TM_Campaign_03
569378946,29-06-2025,205.06,9.7,28,109,2,Search,10,Search_TM_Campaign_03
569378946,30-06-2025,0,12.67,36,124,0,Search,10,Search_TM_Campaign_03
569378946,01-07-2025,141.24,12.47,24,108,1,Search,10,Search_TM_Campaign_03
569378946,02-07-2025,32.49,21.79,47,150,1,Search,10,Search_TM_Campaign_03
569378946,03-07-2025,0,16.96,45,141,0,Search,10,Search_TM_Campaign_03
569378946,04-07-2025,371.43,23.58,36,113,3,Search,10,Search_TM_Campaign_03
569378946,05-07-2025,39.79,28.71,37,134,1,Search,10,Search_TM_Campaign_03
569378946,06-07-2025,0,18.78,35,175,0,Search,10,Search_TM_Campaign_03
569378946,07-07-2025,2075,26.33,43,198,1,Search,10,Search_TM_Campaign_03
569378946,08-07-2025,700.69,22.13,54,151,3,Search,10,Search_TM_Campaign_03
569378946,09-07-2025,0,21.81,41,148,0,Search,10,Search_TM_Campaign_03
569378946,10-07-2025,99.99,19.64,45,157,1,Search,10,Search_TM_Campaign_03
569378946,11-07-2025,119.83,33.24,43,188,1,Search,10,Search_TM_Campaign_03
569378946,12-07-2025,110,29.89,41,128,1,Search,10,Search_TM_Campaign_03
569378946,13-07-2025,0,16.07,29,111,0,Search,10,Search_TM_Campaign_03
569378946,14-07-2025,0,36.03,48,149,0,Search,10,Search_TM_Campaign_03
569378946,15-07-2025,345.89,46.05,52,186,3,Search,10,Search_TM_Campaign_03
569378946,16-07-2025,216.42,43.05,36,145,1,Search,10,Search_TM_Campaign_03
569378946,17-07-2025,392.51,39.17,38,125,3,Search,10,Search_TM_Campaign_03
569378946,18-07-2025,324.73,45.39,42,110,2,Search,10,Search_TM_Campaign_03
569378946,19-07-2025,0,24.03,37,114,0,Search,10,Search_TM_Campaign_03
569378946,20-07-2025,0,22.95,33,174,0,Search,10,Search_TM_Campaign_03
569378946,21-07-2025,0,35.54,44,161,0,Search,10,Search_TM_Campaign_03
569378946,22-07-2025,225,30,38,141,1,Search,10,Search_TM_Campaign_03
569378946,23-07-2025,0,47.33,33,109,0,Search,10,Search_TM_Campaign_03
569378946,24-07-2025,39.31,47.23,43,150,1,Search,10,Search_TM_Campaign_03
569378946,25-07-2025,0,38.63,41,125,0,Search,10,Search_TM_Campaign_03
569378946,26-07-2025,100,19.58,26,86,1,Search,10,Search_TM_Campaign_03
569378946,27-07-2025,7727.4,22.37,26,95,1,Search,10,Search_TM_Campaign_03
569378946,28-07-2025,286.08,48.44,50,157,3,Search,10,Search_TM_Campaign_03
569378946,29-07-2025,43.45,28.34,41,148,1,Search,10,Search_TM_Campaign_03
569378946,30-07-2025,90,31.46,34,126,1,Search,10,Search_TM_Campaign_03
569378946,31-07-2025,0,22.82,35,155,0,Search,10,Search_TM_Campaign_03
569378946,01-08-2025,75,39.29,45,148,1,Search,10,Search_TM_Campaign_03
569378946,02-08-2025,109.98,34.56,34,149,2,Search,10,Search_TM_Campaign_03
569378946,03-08-2025,1576.01,20.93,34,126,1,Search,10,Search_TM_Campaign_03
569378946,04-08-2025,137.43,50.08,39,156,2,Search,10,Search_TM_Campaign_03
569378946,05-08-2025,0,46.17,51,180,0,Search,10,Search_TM_Campaign_03
569378946,06-08-2025,181.94,33.05,46,168,2,Search,10,Search_TM_Campaign_03
569378946,07-08-2025,52.5,41.1,36,153,1,Search,10,Search_TM_Campaign_03
569378946,08-08-2025,115.07,47.21,34,124,3,Search,10,Search_TM_Campaign_03
569378946,09-08-2025,119,30.88,30,113,1,Search,10,Search_TM_Campaign_03
569378946,10-08-2025,0,28.27,33,129,0,Search,10,Search_TM_Campaign_03
569378946,11-08-2025,214.65,29.69,44,165,1,Search,10,Search_TM_Campaign_03
569378946,12-08-2025,29.99,8.43,25,139,1,Search,10,Search_TM_Campaign_03
569378946,13-08-2025,0,55.73,46,169,0,Search,10,Search_TM_Campaign_03
569378946,14-08-2025,107.06,27.44,42,159,1,Search,10,Search_TM_Campaign_03
569378946,15-08-2025,118.97,39.3,45,166,2,Search,10,Search_TM_Campaign_03
569378946,16-08-2025,0,25.91,29,96,0,Search,10,Search_TM_Campaign_03
569378946,17-08-2025,207.76,55.81,36,151,4,Search,10,Search_TM_Campaign_03
569378946,18-08-2025,579.15,65.22,27,109,3,Search,10,Search_TM_Campaign_03
569378946,19-08-2025,190.8,65.35,42,145,1,Search,10,Search_TM_Campaign_03
569378946,20-08-2025,140,84.18,51,206,1,Search,10,Search_TM_Campaign_03
569378946,21-08-2025,254.97,46.74,38,215,2,Search,10,Search_TM_Campaign_03
569378946,22-08-2025,288.42,50.48,33,174,4,Search,10,Search_TM_Campaign_03
569378946,23-08-2025,42.79,56.07,44,132,1,Search,10,Search_TM_Campaign_03
569378946,24-08-2025,78.83,27.92,15,139,1,Search,10,Search_TM_Campaign_03
569378946,25-08-2025,210.53,75.49,47,237,2,Search,10,Search_TM_Campaign_03
569378946,26-08-2025,0,54.82,44,217,0,Search,10,Search_TM_Campaign_03
569378946,27-08-2025,0,60.71,48,198,0,Search,10,Search_TM_Campaign_03
569378946,28-08-2025,0,58.54,52,212,0,Search,10,Search_TM_Campaign_03
569378946,29-08-2025,0,30.44,40,168,0,Search,10,Search_TM_Campaign_03
569378946,30-08-2025,56.7,27.26,38,166,1,Search,10,Search_TM_Campaign_03
569378946,31-08-2025,111,22.12,41,179,1,Search,10,Search_TM_Campaign_03
569378946,01-09-2025,399.58,38.58,47,198,5,Search,10,Search_TM_Campaign_03
569378946,02-09-2025,0,49.6,50,185,0,Search,10,Search_TM_Campaign_03
569378946,03-09-2025,146.61,39.7,41,203,2,Search,10,Search_TM_Campaign_03
569378946,04-09-2025,694.56,50.59,53,238,2,Search,10,Search_TM_Campaign_03
569378946,05-09-2025,0,19.38,38,200,0,Search,10,Search_TM_Campaign_03
569378946,06-09-2025,322.98,42.35,38,173,2,Search,10,Search_TM_Campaign_03
569378946,07-09-2025,430.63,33.28,45,183,3,Search,10,Search_TM_Campaign_03
569378946,08-09-2025,2922.43,50.9,44,293,2,Search,10,Search_TM_Campaign_03
569378946,09-09-2025,303.64,43.48,44,281,3,Search,10,Search_TM_Campaign_03
569378946,10-09-2025,235,50.69,35,183,1,Search,10,Search_TM_Campaign_03
569378946,11-09-2025,223.13,62.71,47,230,2,Search,10,Search_TM_Campaign_03
569378946,12-09-2025,82.3,63.86,44,302,2,Search,10,Search_TM_Campaign_03
569378946,13-09-2025,288.07,60.74,44,187,3,Search,10,Search_TM_Campaign_03
569378946,14-09-2025,0,58.73,38,140,0,Search,10,Search_TM_Campaign_03
569378946,15-09-2025,40.99,65.05,41,290,1,Search,10,Search_TM_Campaign_03
569378946,16-09-2025,61.91,62.97,43,374,1,Search,10,Search_TM_Campaign_03
569378946,17-09-2025,0,55,42,278,0,Search,10,Search_TM_Campaign_03
569378946,18-09-2025,91.99,52.32,44,321,1,Search,10,Search_TM_Campaign_03
569378946,19-09-2025,429,56.6,68,280,1,Search,10,Search_TM_Campaign_03
569378946,20-09-2025,205,31.45,43,199,2,Search,10,Search_TM_Campaign_03
569378946,21-09-2025,184,28.5,49,220,1,Search,10,Search_TM_Campaign_03
569378946,22-09-2025,0,29.16,43,215,0,Search,10,Search_TM_Campaign_03
569378946,23-09-2025,220.47,50.83,55,241,2,Search,10,Search_TM_Campaign_03
569378946,24-09-2025,54.93,48.13,51,207,1,Search,10,Search_TM_Campaign_03
569378946,25-09-2025,155.79,67.09,55,237,2,Search,10,Search_TM_Campaign_03
569378946,26-09-2025,418.78,46.3,51,269,4,Search,10,Search_TM_Campaign_03
569378946,27-09-2025,45.68,25.61,44,182,1,Search,10,Search_TM_Campaign_03
569378946,28-09-2025,186,23.08,46,205,1,Search,10,Search_TM_Campaign_03
569378946,29-09-2025,236,31.37,52,243,2,Search,10,Search_TM_Campaign_03
569378946,30-09-2025,0,31.38,51,244,0,Search,10,Search_TM_Campaign_03
569378946,01-10-2025,268.38,42.98,58,298,4,Search,10,Search_TM_Campaign_03
569378946,02-10-2025,529.67,51.03,59,261,2,Search,10,Search_TM_Campaign_03
569378946,03-10-2025,233.19,29.21,58,387,2,Search,10,Search_TM_Campaign_03
569378946,04-10-2025,177.65,24.4,51,290,3,Search,10,Search_TM_Campaign_03
569378946,05-10-2025,100,28.01,57,348,1,Search,10,Search_TM_Campaign_03
569378946,06-10-2025,316.09,29.6,59,355,5,Search,10,Search_TM_Campaign_03
569378946,07-10-2025,239.99,37.38,69,388,2,Search,10,Search_TM_Campaign_03
569378946,08-10-2025,63.6,36.59,58,418,1,Search,10,Search_TM_Campaign_03
569378946,09-10-2025,155.13,47.46,73,500,2,Search,10,Search_TM_Campaign_03
569378946,10-10-2025,457.02,44.93,63,407,3,Search,10,Search_TM_Campaign_03
569378946,11-10-2025,0,30.84,60,329,0,Search,10,Search_TM_Campaign_03
569378946,12-10-2025,540,28.82,67,333,1,Search,10,Search_TM_Campaign_03
569378946,13-10-2025,139.23,33.19,65,348,3,Search,10,Search_TM_Campaign_03
569378946,14-10-2025,114.18,42.3,76,297,1,Search,10,Search_TM_Campaign_03
569378946,15-10-2025,0,36.89,64,311,0,Search,10,Search_TM_Campaign_03
569378946,16-10-2025,0,71.78,82,352,0,Search,10,Search_TM_Campaign_03
569378946,17-10-2025,0,50.14,76,304,0,Search,10,Search_TM_Campaign_03
569378946,18-10-2025,0,42.18,62,238,0,Search,10,Search_TM_Campaign_03
569378946,19-10-2025,0,44.59,69,264,0,Search,10,Search_TM_Campaign_03
569378946,20-10-2025,0,48.97,80,303,0,Search,10,Search_TM_Campaign_03
569378946,21-10-2025,166.24,50.09,82,365,2,Search,10,Search_TM_Campaign_03
569378946,22-10-2025,0,55.93,80,478,0,Search,10,Search_TM_Campaign_03
569378946,23-10-2025,0,42.69,71,318,0,Search,10,Search_TM_Campaign_03
569378946,24-10-2025,0,19.85,60,268,0,Search,10,Search_TM_Campaign_03
569378946,25-10-2025,0,14.37,40,218,0,Search,10,Search_TM_Campaign_03
569378946,26-10-2025,0,16.47,73,265,0,Search,10,Search_TM_Campaign_03
569378946,27-10-2025,0,30.68,81,438,0,Search,10,Search_TM_Campaign_03
569378946,28-10-2025,0,18.82,62,280,0,Search,10,Search_TM_Campaign_03
569378946,29-10-2025,0,18.14,67,270,0,Search,10,Search_TM_Campaign_03
569378946,30-10-2025,81.9,14.82,71,259,1,Search,10,Search_TM_Campaign_03
569378946,31-10-2025,0,10.93,73,274,0,Search,10,Search_TM_Campaign_03
569378946,01-11-2025,0,6.94,59,218,0,Search,10,Search_TM_Campaign_03
569378946,02-11-2025,0,10.61,73,281,0,Search,10,Search_TM_Campaign_03
569378946,03-11-2025,0,24.74,106,417,0,Search,10,Search_TM_Campaign_03
569378946,04-11-2025,0,21.63,84,387,0,Search,10,Search_TM_Campaign_03
569378946,05-11-2025,0,29,112,441,0,Search,10,Search_TM_Campaign_03
569378946,06-11-2025,0,31.06,112,425,0,Search,10,Search_TM_Campaign_03
569378946,07-11-2025,0,21.92,99,381,0,Search,10,Search_TM_Campaign_03
569378946,08-11-2025,0,23.12,97,340,0,Search,10,Search_TM_Campaign_03
569378946,09-11-2025,0,21.84,105,355,0,Search,10,Search_TM_Campaign_03
569378946,10-11-2025,0,37.19,136,512,0,Search,10,Search_TM_Campaign_03
569378946,11-11-2025,0,25.48,96,399,0,Search,10,Search_TM_Campaign_03
569378946,12-11-2025,0,25.8,120,413,0,Search,10,Search_TM_Campaign_03
569378946,13-11-2025,0,17.06,75,346,0,Search,10,Search_TM_Campaign_03
569378946,14-11-2025,0,17.51,100,355,0,Search,10,Search_TM_Campaign_03
569378946,15-11-2025,0,4.44,48,156,0,Search,10,Search_TM_Campaign_03
569378946,16-11-2025,87.14,2.08,32,114,1,Search,10,Search_TM_Campaign_03
569378946,17-11-2025,0,1.29,22,65,0,Search,10,Search_TM_Campaign_03
569378946,18-11-2025,0,1.46,22,66,0,Search,10,Search_TM_Campaign_03
569378946,19-11-2025,0,0.7,11,52,0,Search,10,Search_TM_Campaign_03
569378946,20-11-2025,0,1.37,19,60,0,Search,10,Search_TM_Campaign_03
569378946,21-11-2025,83.45,1.75,19,70,1,Search,10,Search_TM_Campaign_03
569378946,22-11-2025,0,1.43,16,61,0,Search,10,Search_TM_Campaign_03
569378946,23-11-2025,0,1.51,19,46,0,Search,10,Search_TM_Campaign_03
569378946,24-11-2025,0,0.71,10,40,0,Search,10,Search_TM_Campaign_03
569378946,25-11-2025,0,0.38,7,18,0,Search,10,Search_TM_Campaign_03
569378946,26-11-2025,0,0.31,6,15,0,Search,10,Search_TM_Campaign_03
569378946,27-11-2025,36.55,0.58,10,46,1,Search,10,Search_TM_Campaign_03
569378946,28-11-2025,0,0.76,13,41,0,Search,10,Search_TM_Campaign_03
569378946,29-11-2025,0,0.47,5,25,0,Search,10,Search_TM_Campaign_03
569378946,30-11-2025,0,0.84,15,39,0,Search,10,Search_TM_Campaign_03
569378946,01-12-2025,0,0.81,14,29,0,Search,10,Search_TM_Campaign_03
569378946,02-12-2025,220,1.09,21,90,1,Search,10,Search_TM_Campaign_03
569378946,03-12-2025,187.34,4.25,63,184,1,Search,10,Search_TM_Campaign_03
569378946,04-12-2025,0,1.53,23,75,0,Search,10,Search_TM_Campaign_03
569378946,05-12-2025,132.83,4.47,56,220,2,Search,10,Search_TM_Campaign_03
569378946,06-12-2025,167.73,9.09,99,390,1,Search,10,Search_TM_Campaign_03
569378946,07-12-2025,80.63,15.77,125,436,1,Search,10,Search_TM_Campaign_03
569378946,08-12-2025,0,11.82,110,302,0,Search,10,Search_TM_Campaign_03
569378946,09-12-2025,185.09,12.34,96,309,1,Search,10,Search_TM_Campaign_03
569378946,10-12-2025,0,16.76,113,356,0,Search,10,Search_TM_Campaign_03
569378946,11-12-2025,45.99,19.07,128,424,1,Search,10,Search_TM_Campaign_03
569378946,12-12-2025,0,39.4,166,675,0,Search,10,Search_TM_Campaign_03
569378946,13-12-2025,78.13,23.95,137,505,1,Search,10,Search_TM_Campaign_03
569378946,14-12-2025,779.81,29.82,123,487,2,Search,10,Search_TM_Campaign_03
569378946,15-12-2025,0,8.55,70,258,0,Search,10,Search_TM_Campaign_03
569378946,16-12-2025,307.85,6.15,50,181,1,Search,10,Search_TM_Campaign_03
569378946,17-12-2025,0,6.02,38,167,0,Search,10,Search_TM_Campaign_03
569378946,18-12-2025,90.95,18.62,79,323,1,Search,10,Search_TM_Campaign_03
569378946,19-12-2025,0,25.15,95,430,0,Search,10,Search_TM_Campaign_03
569378946,20-12-2025,0,25.04,105,397,0,Search,10,Search_TM_Campaign_03
569378946,21-12-2025,0,20.84,89,384,0,Search,10,Search_TM_Campaign_03
569378946,22-12-2025,165.91,17.45,92,334,2,Search,10,Search_TM_Campaign_03
569378946,23-12-2025,0,4.71,35,168,0,Search,10,Search_TM_Campaign_03
569378946,24-12-2025,0,7.43,40,166,0,Search,10,Search_TM_Campaign_03
569378946,25-12-2025,0,10.19,56,302,0,Search,10,Search_TM_Campaign_03
569378946,26-12-2025,0,11.02,54,274,0,Search,10,Search_TM_Campaign_03
569378946,27-12-2025,0,5.44,29,186,0,Search,10,Search_TM_Campaign_03
569378946,28-12-2025,0,3.13,23,146,0,Search,10,Search_TM_Campaign_03
569378946,29-12-2025,0,9.65,42,190,0,Search,10,Search_TM_Campaign_03
569378946,30-12-2025,0,9.65,46,208,0,Search,10,Search_TM_Campaign_03
569378946,31-12-2025,0,13.49,51,184,0,Search,10,Search_TM_Campaign_03
569378946,01-01-2026,0,14.85,79,281,0,Search,10,Search_TM_Campaign_03
569378946,02-01-2026,0,12.01,56,250,0,Search,10,Search_TM_Campaign_03
569378946,03-01-2026,0,9.12,49,180,0,Search,10,Search_TM_Campaign_03
569378946,04-01-2026,67.4,6.92,47,197,1,Search,10,Search_TM_Campaign_03
569378946,05-01-2026,0,7.84,39,141,0,Search,10,Search_TM_Campaign_03
569378946,06-01-2026,0,15.47,78,290,0,Search,10,Search_TM_Campaign_03
569378946,07-01-2026,0,11.61,69,257,0,Search,10,Search_TM_Campaign_03
569378946,08-01-2026,0,5.54,36,136,0,Search,10,Search_TM_Campaign_03
569378946,09-01-2026,0,2.03,12,63,0,Search,10,Search_TM_Campaign_03
569378946,10-01-2026,0,10.57,31,134,0,Search,10,Search_TM_Campaign_03
569378946,11-01-2026,0,6.63,24,103,0,Search,10,Search_TM_Campaign_03
569378946,12-01-2026,0,1.55,4,19,0,Search,10,Search_TM_Campaign_03
569378946,13-01-2026,0,0.44,4,12,0,Search,10,Search_TM_Campaign_03
569378946,14-01-2026,0,0.98,9,50,0,Search,10,Search_TM_Campaign_03
569378946,15-01-2026,0,0.75,7,40,0,Search,10,Search_TM_Campaign_03
569378946,16-01-2026,0,2.89,24,116,0,Search,10,Search_TM_Campaign_03
569378946,17-01-2026,0,0.34,4,19,0,Search,10,Search_TM_Campaign_03
569378946,18-01-2026,0,0.18,3,12,0,Search,10,Search_TM_Campaign_03
569378946,19-01-2026,63.52,1.85,31,119,1,Search,10,Search_TM_Campaign_03
569378946,20-01-2026,0,1.02,12,57,0,Search,10,Search_TM_Campaign_03
569378946,21-01-2026,0,0.1,2,5,0,Search,10,Search_TM_Campaign_03
569378946,22-01-2026,0,0,0,2,0,Search,10,Search_TM_Campaign_03
569378946,23-01-2026,0,0.1,2,4,0,Search,10,Search_TM_Campaign_03
569378946,24-01-2026,419.98,1.32,14,52,2,Search,10,Search_TM_Campaign_03
569378946,25-01-2026,0,1.04,14,61,0,Search,10,Search_TM_Campaign_03
569378946,26-01-2026,0,0,0,2,0,Search,10,Search_TM_Campaign_03
569378946,31-01-2026,0,0.06,1,2,0,Search,10,Search_TM_Campaign_03
569378946,01-02-2026,0,0,0,1,0,Search,10,Search_TM_Campaign_03
569378946,02-02-2026,0,0,0,1,0,Search,10,Search_TM_Campaign_03
569378946,05-02-2026,0,0.19,3,7,0,Search,10,Search_TM_Campaign_03
569378946,06-02-2026,0,0,0,1,0,Search,10,Search_TM_Campaign_03
569378946,09-02-2026,0,0,0,4,0,Search,10,Search_TM_Campaign_03
569378946,10-02-2026,0,0.05,1,2,0,Search,10,Search_TM_Campaign_03
569378946,12-02-2026,0,0.8,12,38,0,Search,10,Search_TM_Campaign_03
569378946,13-02-2026,0,0.67,13,39,0,Search,10,Search_TM_Campaign_03
569378946,16-02-2026,0,0.05,1,2,0,Search,10,Search_TM_Campaign_03
569378946,18-02-2026,0,0.05,1,2,0,Search,10,Search_TM_Campaign_03
569378946,26-02-2026,0,0.05,1,2,0,Search,10,Search_TM_Campaign_03
569378946,27-02-2026,0,0.05,1,2,0,Search,10,Search_TM_Campaign_03
569378946,04-03-2026,0,0,0,2,0,Search,10,Search_TM_Campaign_03
569378946,31-03-2026,0,0,0,1,0,Search,10,Search_TM_Campaign_03
570837607,16-01-2026,0,27.52,132,19551,0,PerformanceMax,10,Pmax_NTM_Campaign_01
570837607,17-01-2026,0,10.47,59,8446,0,PerformanceMax,10,Pmax_NTM_Campaign_01
570837607,18-01-2026,0,12.2,69,9792,0,PerformanceMax,10,Pmax_NTM_Campaign_01
570837607,19-01-2026,0,77.05,75,5827,0,PerformanceMax,10,Pmax_NTM_Campaign_01
